	labels	reviews
122	0	       안녕하세요ㅎ 8월 롯데전 이후 오랜만에 글써봅니다. 두서없더라도 읽어주시면 감사하겠습니다.  솔직히 얘기해서 엔씨가 지금까지도 1위를 유지하고 있다는 것에 박수를 보내고 싶습니다. 내용이 어떻든간에 왜냐하면 9월 이시점에서 지금까지  1위를 유지한적은 없었으니깐요ㅎ이유는 딱하난닙다. 하지만 경기차가 줄어들고 엘지가 선두권 다툼하고 우주의 기운 어쩌고 저쩌고 하는것에 비위가 상..해서 우려하는것또한 당연하고요. 8월은 그냥 무난했습니다. 좋지도 않고 나쁘지도 않고 몇몇경기빼고는 그냥 평이합니다. 여전히 팬들이 감독 코치 짤라라 이런글도 나오기는 합니다.  다시한번말씀드립니다. 지금도 여전히 짤라라 사퇴하세요 이런글은 제발 안했으면 좋겠습니다. 팬들께서 감독 코치라면 조금만 더하면 1위하는데 이시점에서 짤라라 소리들으시면 기분이 좋으시겠습니까?? 오히려 힘빠지고 잠도 못주무실겁니다. 내용에 대해선 이해를 하지만 쌍욕이나 경질 사퇴 이런글은 좀 안쓰셨으면 좋겠다는 말씀을 올립니다. 이제 8부능선을 넘었습니다. 나머지 2할은 정말 팬들의 힘이 절대적으로 필요한 시점까지 왔습니다. 이렇게 분열이 조장되고 악플이 많으면 밑으로까지 떨어질수도있습니다. 저 본인은 이번시즌 전에 7위까지 생각하고 있었습니다. 잘하면 5위지 이런맘으로요. 처음으로 기대치를 낮췄기 때문에 지금 성적 너무 행복합니다.  팬들 마음 다 알고있습니다. 코치진들 맘에 안든다는거 알고 있습니다. 물론 본인도 동감합니다. 하지만 이 코칭스텝은 프런트 이하 단장이나 입맛 좋으라고 선임한 코치진들입니다. 감독도 내부승격으로 이루어진거보면 말이 필요없습니다. 그런데 계속 경질 사퇴 글쓰고 만약에 짤린다면 이 죽일놈의 프런트는 더욱도 말 잘듣는 코칭스텝으로 바꿀겁니다. 제2의 유영준감독이 또 나옵니다. 이번에는 아예 정식감독으로 선임이 될겁니다. 그러면 유능한 코치진은 이제 없고 지금까지의 1위는 영영 딴 세상으로 변합니다. 욕을하려면 프런트에 화살을 돌려야합니다. 정말 구창모 왜 안나오겠습니까? 열어보니 부상이 심각하다는 징후입니다. 이렇게 시즌 이어가면 상위권 요원합니다. 몇년째 부상에서 신음하고 있습니다. 트레이닝 자체를 바꿔야하는데 엔씨프런트 아무런 움직임도 없고 1차지명도 프런트의 착오로 날려먹었습니다. 그리고 미디어 방송사도 엔씨 거의 언급을 잘 안합니다. 팬들도 아시겠지만 답은 시청률입니다. 엔씨가 경남권이니 경기 잘해도 아 1위네? 이걸로 끝입니다. 오히려 안좋은점만 자꾸 드러냅니다. 지금은 불펜진들 키움뺴고는 전부다 신스틸러급으로 무너졌습니다. 유독 엔씨만 불펜의 문제점을 심각하게 쓰고 있습니다. 엔씨 1위하지마라 이소립니다. 엔씨 1위하면 시청률로 먹고사는데 엘롯기 플러스로두산 삼성이 1위해야 와~ 엄청 목소리나 나갈정도로 중계하는데 엔씨가 1위한다면 오히려 조용할겁니다. 그건 당연한겁니다. 얘네들 시청률로 먹고사니까 기사 없는거 당연합겁니다. 저번에 2016년때 격어보시지 않았습니까? 엔씨 그떄 15연승을 해가지고 2위올라갔는데 기사도 없었고 있다해도 달랑 1줄정도입니다. 미디어들 생각은 어? 엔씨 왜이리 1위를 유지하지? 빨리 떨어져야하는데 이생각하고 있습니다. 방송3사 다 그렇습니다. 그래서 하이라이트도 엘롯기위주로 다 짭니다. 팬들이 기억하는 경기 탑 100을 방영하는데 엔씨 거의 100중에 한 두갭니다.   결론부터 얘기하면 이런 방송사들 그리고 미디어 언론의 조장에 놀아나면 안됩니다. 처음부터 엔씨가 지고 들어가는 형국입니다. 엔씨 5위까지도 떨어지기를 기다리고 있을겁니다. 눈에 보입니다. 그래서 엘지 우주의 기운 띄우는겁니다. 이럴때일수록 엔씨팬여러분들 정말 똘똘뭉쳐 묵묵히 응원하는거 처음부터 얘기했습니다. 비난은 어느정도 감수할겁니다. 하지만 그 이상의 비난은 하지말아주십시요 그러면 저기 언론과 9개구단 9개구단 팬들만 좋아할거고 저희는 1위못지키는 하위권팀으로 놀림받을겁니다. (저번 sk때의 처럼요.) 우리가 단합된 모습을 보여야 진정한 승리가 되는겁니다. 시즌 끝날때까지 포기하시면 안됩니다. 10월까지는 정말 응원만합시다! 정말 단합되서 거대한 방송3사, 9개구단에게 펀치한방 날려줍시다! 제글 읽어주셔서 감사합니다. 
123	0	       점수를 뽑아야 이기는 경기인데... DH1차전 구지 나성범을 지타로 해야했는지... 우익 권희동 보다는 나성범을 지타에 최근 감이 좋은 이원재를 넣는게 더 낫지않나 생각해봅니다  오늘경기 박석민의 홈런성 파올타구가 홈런이 되었다면... 신민혁이 승리투수될 가능성이 있었는데 아쉽습니다  경기중반까지 점수를 뽑지못했다면 라인업의 잘못됨을 인정하고 빠른 대타작전으로 분위기 전환을 해보지 않은점이 아쉽습니다  1번타자부터 시작하는 6회 공격때  1번타순에 최정원 3번타순에 이원재를 투입하며 분위기를 바꿔봤으면 어땠을까요..  박민우, 나성범의 컨디션이 좋은 않은날은 그들도 교체될수있는점을 각인시키고 기회에 목말라있는 선수들에게도 기회를 부여하며 백업선수들의 활약으로 주전선수들이 분발하는 팀이 되었으면 좋겠네요  9회가 되어서야 나온 첫득점으로는 경기를 뒤집기에는 현재 우리팀의 분위기로는 힘들죠...  확대엔트리로 운영하는 만큼 등록선수들의 컨디션과 투지를 잘 활용해서 남은경기 에너지 넘치는 다이노스가되길 기대하겠습니다   엔씨다이노스 화이팅~!! 
124	0	       화요날 롯데전 지자  
125	0	       김택진 구단주님 이동욱과 손민한을 어떻게 하여 보소서!    이글을 제가 엔씨 야구를 보고 느낀점을 올리는 것이므로 엔씨의  다른 팬님들과 생각이 다를 수가 있으므로 이글을 보고 필자의  자존심을 상하게 하는 댓글은 절대 사양함을 알려 드리고  저의 명예를 훼손하는 댓글을 다는자 에겐 응분의 조치를 묻겠습니다.   남이 열심히 올린글에 좋은 댓글은 달지 않아도 되지만 남의 글에 모욕성 댓글을 다는 것은 아주 잘못 된 행동임을 알려드립니다.  저는 여기에 오는 님들의 나이대가 아닌 사람입니다.  주로 20대 30내지 40대의 분들에겐 제가 [어이나? 정신이 이상하다]는 소리를 들을 그런 나이는 더욱 아니구요?   저는 어느님한데도 그런 무식하고 싸가지 없는 댓글을 단 적이  한번도 없습니다.  죄송 합니다.    오늘 경기를 복기하여 보면 초반에 5점을 빼앗기고 9회에 겨우 3점을 얻어  초반에 잃은 점수를 극복하지 못하고 5:3으로 패하고 말았는데    대량 실점을 한 5회 말 삼성의 공격!  선발 투수 신민혁이 삼성의 1번(선두) 김지찬을 아웃시키고(1 아웃)  다음 9번 이성규에게 볼넷 허용으로 주자 1루  1번 박해민에게 홈런을 맞아 2:0으로 삼성 리드   이때에 적어도 개념 있고 머리가 돌아가는 감독이나  투수코치였다면 신민혁이 2점 홈런을 맞고 난뒤에 바로 마운드에  올라갔어야 했습니다.    박해민의 그홈런이 이번 시즌 2번째 홈런이라고 하든데 하필 엔씨전에 터지다니요?    왜냐면 신민혁이 당초 선발 감이 아닌데 선발투수가 모자라  임시로 선발 임무를 수행하고 있기 때문에 신민혁으로는 오래갈  수가 없다는 것을 우리 팬들이 아는데 이동욱이나 손민한이  몰랐다면 그게 말이 될까요?    2번 김상수에게 안타!   3번 구자욱 아웃(2 아웃)   4번 팔카의 2점 홈런 4:0으로 순식간에 삼성의 리드   5번 이원석의 1점 홈런 5:0으로 1점 더 리드   6번 김헌곤에게 안타를 맞자 그때서야 손민한이   마운드에 올라가 선발 투수 신민혁을 내리고  박정수를 올리는데 그게 말이 되느냐고 묻고 싶습니다.   정말로 이해가 안 가는 것은 그런 짓을 이동욱과 손민한이 하고 있는데 저 두 사람이 정말로 프로 야구팀의 감독과 투수코치로  있는 게 불가사의 합니다.   그런데 이런 투수 교체시기를 놓치는 것  투수 운용을 될 대로 되라는 식으로 그냥 개판으로 하는 짓 거리가  어제오늘의 일이 아닙니다.   시즌 내내 저런 어처구니없는 짓을 하고 있는데도 아직도 엔씨의  감독과 투수코치로 있는 게 말이 되는지 진심으로 묻고 싶습니다    경기를 하다 보면 질 때도 있고 이길 때도 있는데  오늘 경기에 패하지 않으려고 하였다면 신민혁이 박해민에게 2점  홈런을 맞고 나서 바로 마운드에 올라갔었어야 합니다.   그때 신민혁의 컨디션을 챙기고 양의지 포수의 이이길 듣고 결단을  내려야 하였습니다.   그런데도 신민혁을 보다가 상대에게 빅이닝을 만들어 주고 말았습니다.  삼성으로 봐선 엔씨의 뻘짓이 얼마나 통쾌 하였을까요?  삼성은 5회 초 선두타자 강진성이 볼넷을 얻어 1루에 나가자 바로 강민호 포수가 마운드에(통역과) 올라가서 선발투수에게 뭐라고 하고 내려왔는데 그때는 위기도 아니었습니다.   그런데도 포수가 마운드에 올라간 이유가 무엇이겠나이까?  주자가 1루에 나갔으니 신경 써 공을 잘 던지라고 한 것이(추측이지만)  아니겠습니까?   엔씨의 양의지 포수도 자기의 파트너인 투수가 뻘짓을 하고 있어도  마운드에 가는 것에 너무나 인색합니다.   잠시 타임을 걸고 마운드에 가서 투수에게 주의나 격려를 하여야  하는데도 자기보다 전부 후배인 투수를 위해서 마운드에 올라가는  것이 타 팀의 포수보다 너무나 인색하여 보입니다.   딱 한마디로 말해서 그 감독에 그 코치에 그 포수란 말이 맞고요  즉 그 밥에 그 나물 이란 말이 딱 맞는것 같습니다.   그런데 이동욱과 손민한은 감독으로 투수코치로서의 직무를 제대로 수행하지 않고 있는 것 같습니다.  완전히 [직무 태만]을 하고 있습니다.   특히 손민한의 투수 운용을 보면 세상 어디에도 없는 짓거리를  하고 있습니다.   다른 팀의 투수코치를 보면 자기 팀 선발이 난조를 보이면 일단  마운드에 한번 올라가고 다시 난조를 보이면 투수를 내리는데  손민한이 하는 것이 관연 올바른 투수 운용인지 도저히 이해가 안 갑니다.   물론 경기는 감독이나 코치가 하는 것이 아니지만 감독은 경기에  이길 수 있는 지혜를 짜 내어야 하고 투수코치는  자기 팀 선발이나 불펜이 난조를 보이면 지체 없이 마운드에 올가가  투수의 컨디션도 챙기고 더 잘 던져라고 다독거리고 내려와야 하는데  손민한 에겐 그런 DNA는 찾아보려고 하여도 전혀 보이지가 않습니다.   신민혁이 완전히 KO가 된 상태에 마운드에 올라가 투수를 교체하는데  정말로 손민한이 투수 코치가 맞는지 이해가 안 갑니다.  이동욱이나 손민한은 그런 것에는 전혀 머리가 안 돌아갑니다   지금까지 투수 교체를 보면 엔씨의 젊은 투수들이 여러 차례 이동욱과  손민한 때문에 아주 아주 엉망이 된 적이 여러 차례 있었습니다.  어린 투수들이 무슨 죄가 있습니까요?   손민한의 투수 교체를 보면은 [소 잃고 외양간 고친다]는 속담이  생각이 납니다.   값 비싼 소 잃고 외양간 고치면 무엇합니까?  잃어버린 소는 어디에서 찾습니까?   엔씨가 오늘 현재 57승 37패인데 37패 중에 이동욱과 손민한 3루  주루 코치 진종길인가 하는 자들이 패배중 많게는 30% 즉 11패는  위 3인이 뻘짓을 하여 패한 경기라 하여도 지나침이 없어  보입니다  (20%로 계산하면 7.4게임, 10%로 계산하면 3.7게임이 됨)    그 원인을 분석하여 보면   첫째 이동욱 감독의 무능력입니다   시합에 이기는 방법을 잘 모르는 것 같으며,  경기 수행 작전이 너무나 단순해 보입니다 천편일률적인 매일 변동되는 타순 짜기(시즌 초반에 거의 왔다  갔다 함)  예를 들면 알테어가 하위 타순에서 잘하는데 상위타선 기용    초반 강진성이 잘 때 린다고 4번 기용(강진성이 4번 치고부터  오랫동안 슬럼프가 왔음)  깜도 안 되는 선수들을 선발로 기용  선수 중에 어느 선수가 컨디션이 좋은지를 모름  (삽질 내지 뻘짓을 잘 하는 박모,이모,지모,모모,김모 등은 자주  기용하고 똑똑한 최모 선수는 한번 반짝 기용하고 벤치 신세 등)    오늘 잘 때린 선수를 내일은 선발에 제외  마냥 같은 회에 대타 기용(그게 이동욱표 대타 기용방식임)  (대타는 8,9회에만 내지 말고 그 앞에라도 딱 1점이 필요한 경우에는  횟수 상관없이 내야 함)   한두어 점 얻는 방법을 전혀 모름(경기 중반이 지나 선두 타자가  살아 나가도 2루에 주자를 보내는 방법을 모르고 주야장천 강공을  하다 병살타에 가지가지하다가 찬스 무산 어떤 감독은 경기 초반 부터 찬스가 오면 번트를 함)    참고로 기아의 외국인 감독도 찬스에서 번트를 함.  기아의 월리엄스 감독은 메이저리그의 감독한 분이 아닌가요? 그런 감독도 찬스를 살리고 경기에 이기기 위해 번트를 하는데  이동욱  감독은 번트를 하는 것을 모르는지 아니면 번트에 트마우마가 있는지 다음 타자에 대한 자신감으로 그러는지 모르지만 찬스가 와도 번트를 할 마음이 없는지 번트에도 엄청 인색합니다.       손민한 투수코치!   투수 교체 시기에 대하여 전혀 감을 잡지 못함   자기 팀 투수가 열나게 깨어지는데도 그냥 더그아웃에서 멀뚱멀뚱 눈만 껌벅이다가 선발 내지 중간 투수가 만신창이가 될 때까지  그대로 두다가 완전히 KO가 되고 나면 그때 투수 교체하고 마는데  그러고도 프로팀의 투수 코치라니요?  손민한 투수코치로 인하여 엔씨의 어린 투수들이 여러차례 골병이 들었습니다  3루 진종길 주루 코치!   이 양반도 정말로 아니다 싶습니다.   주자가 1,2루에 있을 적에 후속타자가 안타를 때렸을 적에  1,2루에 있는 주자의 발걸음 내지 앞 베이스로 가기 위한  스타트 등 상대팀 야수들의 수비 능력을 보고 홈으로 돌려야 하는데  그냥 목에 욕심이 꽉 차 무식하게 신나고 열나게 돌리다가 득점은 커녕 찬스도 살리지 못하는데 신종길이 무산시킨 경기가 여러 차례가  있었는데 위 3사람이 잘못하거나 뻘짓을 하여 패한 경기의 반만 이겼더라도 지금 이렇게 2,3위 팀에  좇기지는 않을 것 같다는  생각이 듭니다.   김택진 구단주님!  이번 시즌에 우승을 하려면 이, 손 중에 한 사람을 어떻게 해야 합니다. 김택진 구단주님도 오늘 경기를 보았으면 아마 생각이 달라졌을 것입니다요.  죄송합니다.  어제오늘 KT가 엔씨를 살려 주네요  
126	0	       3~5선발 답이 없고 빠따도 답이없고  
127	0	       류중일감독 역시 명장이다...이래서 경력없는 감독 모셔오면 안된다  무능한 감독, 투수코치 ㅉㅉ  최일언코치라도 붙잡았어야했다!!!!!!!  
128	0	       ㅋㅋㅋㅋ 완전 못해 이게 무슨 1위팀?? 더블헤더경기인데 1차전 그대로 신민혁가는거 웃기다 ㅋㅋ  
129	0	       그런 쓰레기 논리 버리세요. 제 생각은 여기 글쓰시는 모든 분들이 진정한 팬입니다. 심지어 욕하시는분들도요.  오늘경기 보고서도 잘한다 응원한다는 분들..진정한 팬 맞습니다. 하지만 아이큐 170정도 되는 자식이 공부는 안하고 논다고 생각하면 가만 보고 있겠습니까.. 지더라도 납득이가는 경기가 있습니다. 내자식 밤새 공부하고 열심히 노력하는데도 성적 안나오면 그것도 비난하나요. 격려해주고 응원해주죠.  야구도 그런겁니다. 감독이나 투코가 열심히하고 분석하고 그래도 실력이 안되면 비난도 안합니다.  오늘 신민혁 잘던졌습니다. 9번타자에게 볼넷주면 느낌이 쏴 하지 않나요. 마운드한번 올라가 끊을타임 그냥 쳐다만 봅니다.. 아직 선발경험도 부족한 신인인데요.  이기고 지는걸 떠나 그런걸 비난하는겁니다. 충분히 움직이고 위기상황 인데도 그러니요. 그기서 무실점 막거나 2점 으로만 막아도 신민혁 한층 발전 할수 있는겁니다. 그렇게 신인키우고 만들어가야죠. 손민한보면 알아서 크라고 그냥 방치 수준입니다.  구창모 빠져도 6게임차 여유 부릴때 감독 맞나 싶었습니다. 그때 저는 성적은 내려놓습니다.  6게임이라도 1등유지 힘들기 때문입미다.  선발이 3명이나 빵구 나니 그때나 똥줄타고 급해지고 신인이 잘해주기나 바라는 겁니다.  키움 두산이 따라오니 다른팀이ㅜ이기길 바라니 엘지가 2등까지 따라 왔습니다. 엘지한테 첫 스윕 당했으면 무조건 팀연패 끊을 생각해야는게 김형준내서 싸인미스다 포수라는놈이 선배투수 잘못이다고나 씨부리고. 그런놈을 2군도 못보내는 감독이라 비난 하는겁미다.  그게임만 잡았으면 다음경기도12회 연장없이 분위기상 쉽게 이기고 엘지는 5등싸움 했어야 하는데 엘지는 1등하게끔 만들어 줍니다.  9개구단이 전부 우리보고 쉽게 1등 먹어라는데 굳이 그걸 걷어차는 감독입니다. 엘지와 첫경기처럼 그런 경기만 잡으면 쉽게 1등 겁니다. 1등해야 우승이 가능하죠.2등만해도 우리팀은 우승못합니더.  다 이기라는거 아닙니다. 결정적인거 몇경기만 잡으면 다음 경기 분위기상 연승으로 가는겁니다.  이미 엫지에는 시즌첫패일때 1회6점내고 역전패한 기억에 엘지는 우리에 항상 자신감이 있는데 그기다 역전패로 분위기 쳐질걸 반대로 우리가 살려졌죠.  엘지가 1등하면 김형준이 김현수타석 포일이 천추의 한이 되는겁니다.  비난하는 팬들도 진정한 팬입니다. 착각하지 맙시다 
130	0	       오늘처럼 더블헤더있는 날 일기예보도 안보시고 선발기용하시나요. 참는 것도 한계라는 게 있습니다!!! 투수운용도 정말 기가막혀서,,홈런을 3방을 맞을 동안 흐름끊으려고 하지도않고 그냥 신인선수알아서하게 내버려두네요 왜 투수코치가있는거죠?? 그리고 프런트는 정말 팬들을 개돼지로 아는건가요?? 여기 써봤자 의견반영하나도 안하죠?? 부상선수에 대한것도 중계로 듣고 그것도 알고보니 허위사실,,차라리 희망을 주지마세요 그냥 처음부터 시즌아웃이라고 밝혀요!! 그래야 팬들도 수긍을 하던말던 할거 아니에요 
131	0	       우취하고 그 다음날 경기 또 지고 반복하겠다 ㅋㅋㅋㅋㅋㅋ 이팀는 그냥 휴식운영방식 개판인듯  무능한감독이라서 그런가 
132	0	       알테어 좀 8번타자 고정시켜라고!!!!!!!! 
133	0	       엔씨 팬으로써 정말 부끄럽다 . 역대급 관심없는 1위팀 ... 팀 선수들이 의욕없는 눈빛 . 삼진을 당해도 그저 웃기만 하고 벤치에 않아서 웃기만 하구 내가 멀 잘못햇는지 모르겟다는 표정 .....? 팀베팅이라고는 볼수도 없는 미쿡 간다는 그 선수 ...정신 차리세요 당신보다 더 잘하는선수들도 마이너에서 썡고생하고 잇어요 . KBO에서도 삼진왕인데 미쿡에서도 삼진왕 하실려구요 .. 나라망신 한국야구 망신입니다  . 차라리 한화 팬들이 더 부럽다 . 이런데도 가만히 잇는 프런트 및 감독이라 코치진 . 살아잇는 분빛 김태진 선수가 보고싶다... 정신들 좀 차리자구요 ...엔씨가 만약에 정규시즌 우승이나 코시 우승 해도 아무런 관심 없는 그런 구단이 될겁니다 ... 방송 3사 야구 방송 보세요 . 구단 특집으로 다 나오는데 NC SK 한화 이렇게 구단 하이라이트 방송이 없습니다 . 웃기지 않습니까 ? 1위인데도 방송 3사에 이렇게나 관심없는 팀 첨 봅니다 ...  
134	0	        지금까지 운빨로 왔다면 이젠 좀 생각하는 경기운영을 바란다 이길때도 질때도 있지만 이길 수 있는 게임은 꽉 잡아야 
135	0	       감독 경기 운영 엉망이다 lG와 1차전 4대1로 이기고 있을때 태군이 번트 않고 상대 얕보고 강공하다 병살, 영규는 70개 정도 넘어가면 힘 떨어지는데 무사 1루 오지환 타석때 바로 이정호로 교체하던가,  2차전 때도 그날 투수의 공도 고려해 하위타선에서는 무사 1루때는 번트도 시켜야 하는데 강공, 6일(오늘) 삼성과의 경기도 민혁이도 80개 가까워 오면 힘이 급격히 떨어져 5회투런 맞았을때 바로 교체해야 하는데 믿다가 결국 아웃카운터 한개 처리 못하고 5점주고 투수교체 이따위로 하다가는 KT(공동4위)와도 4게임차로 얼마안가 5위 밑으로  떨어질거다  생각하는 경기를 바란다 아님 감독 교체하던가  
136	0	       하루 정도는 1위를 더 맛보게 해주네욬ㅋㅋㅋㅋㅋ 
137	0	      이 팀은 지금 감독 코치로 절대 우승 못합니다 경기 흐름을 읽는 능력 0 운빨 요행 선수빨로 여기까지 온거지 절대 감독 코치 잘나서 온거 아니고요 그냥 계약 파기하고 내년엔 상식적인 운용 정상적인 운용하는 감독 모셨으면 
138	0	       으이구 ㅋㅋㅋ 
139	0	       모든게 엉망인 NC로서는 상대 선발 정인욱 투수가 거의 폐급 투수일 정도로 형편없어도  NC 타선들이  거의 특급 투수로 만들어줄 정도로  최악입니다. 요즘은 NC 경기 보는게 두려울 정도로 답답하네요. 개인적으로 올시즌 5위하면면 다행이라고 생각하고 NC야구 보는게 정신 건강에 좋을듯 합니다. 땜방 선발도 한계가 있는게 갈수록 불펜 책임지는 이닝수가 많으면 퍼지는건 당연지사. 구창모 선수의 부상이 두고두고 아쉽네요.저러다 유리몸 사이버 투수가 되는건 아닌지 안타까운 마음도 들고. 선수들 끝까지 화이팅 했으면 합니다. 
140	0	        시즌목표를 3위로 잡아야할거 같습니다.  오늘경기도 선취점만 냈으면 이기는 경기였어요.  감독 투코 코칭스탶...정신도 못차리는데 더이상1위는   엔씨 자리가아닌거 같습니다.  3위하는것도 쉽지않아 보이지만 3위라도 했으면 좋겠네요.   창모선수 시즌아웃 되더라도 포시에서는 뛸수있게 빠른쾌유를  빌어봅니다.  감독.투코 바뀌기전에는 기아나 응원 해야겠네요. NC 건승하세요~ 
141	0	       키움 잡아주셔서 감사합니다하고  어? 키움이랑도 4게임 차이밖에 안나네?  2위랑 6게임 차이날 때도 있었는데?  누가 다 까먹었을까? 
142	0	       그래도 멋지게 마무리 해준 양의지선수! 역쉬 주장다워요~~ 칭찬합니다!!ㅎㅎ 서울 경기갔다가 우취되고 많이 지치셨을텐데 다시한번 힘차게 응원할께요~~~  감독님도 코치님들도 더 열심히 코치해주시고 우리 선수들도 기량 더 발휘해주세요!  1차전 져서 아쉽지만 지금까지도 너무 잘해줬고 2차전은 이겨주세요~~!!으샤으샤!! 
143	0	       고스톱이나 NC 야구나...... 첫끗발이 개끗발이구나...... 이걸 왜 잊고 살았단 말이냐. 
144	0	       피드백은 도대체 하는건지 앞이 뻔히 보이는걸 그걸 구지 직접 마운드위에 올려놓고 확인하는게 기분 풀립니까?? 경기중에 감독이나 투코가 올라가서 상태팀 흐름을 끊고 뭐 라도 하긴 했습니까?? 
145	0	       이러니 사람들이 게시판에 달려드는건데 ... 
146	0	       2차전에 비와서 취소되면 또 어쩌려고 아효;;; 이래도 욕안먹길 바라나;; 
147	0	       팬들은 너희들의 전부이다 응원도 야유도 너희들이 받아들여야 할 부분 일부 극단적인 욕지거리를 하는 사람들은 정치 경제 사회 연예분야 사이트 가서도 그런 병적인 언행들을 하는 인간들이고.. 그 외 대부분의 팬들은 안타까운 마음을 표출하는 것 뿐이다 엔씨는 역대 최고로 주목받지 못하는 현재 1위 팀이다 다른 팀이었으면 매체마다 특집,주목기사가 쏟아질텐데 너희에겐 별 관심이 없는 듯하다 초반기 창모 진성이 후광으로 지대한 관심이 있었을 뿐..지금은 가히 무관심 1위로 생각된다 몸관리 잘 못하는 선수 그걸 파악 못하는 프런트는 자격이 없다 삼진을 밥 먹듯 하고 공도 보지도 않고 삼진 당하면 상대투수 얼굴이나 쳐다보고 그건 타자의 본분이라 할 수 없다 배트를 부수든 헬맷을 집어 던지든 덕아웃 와서 고함을 치든 자책하는 모습이라도 보여라 기아로 간 태진이의 절실하고 독기어린 눈매를 이젠 더 이상 볼 수 없음이 안타깝다 어슬렁,어기적 야구 하지 말고 정신 차리기 바란다 이해가 되는 하위권 팀이 있고 어이 없게도 관심 받지 못하는 상위팀도 있다 엔씨는..1위임에도 불구하고 야구가 별로 재미가 없다 프런트 선수 너희들 모두가 절실함이 없기 때문이다 이제 글 올리기도 지겹구나   
148	0	       뭐지? 오늘을 기점으로 0승하겠다는 암시인가? 
149	0	       낫지 않을까요?  그게 팀에 더 도움이 될거 같은데 
150	0	       일단 롯데랑 케이티 응원해야겠네요  우리팀이 역전을 할리가 없지 
151	0	       우리팀 응원하는 것보다 다른팀 응원하는게 기대치가 더 높네요 
152	0	       우리 팀을 응원할게 아니라 롯데를 응원하고계실듯  케이티는 이기고 있으니 냅두고 
153	0	       요즘은 이길 것 같은 느낌이 안드니 경쟁팀이 지길를 바랄뿐 
154	0	      이렇게 오랬동안 1위 자리 유지하는 게 쉬운 일도 아닌데  1등 해도 난리!  지면 더 난리!!  현장에서 속 끓을 감독 코치진이나 더운데 맨날 비오나 땡볕속에서  달리는 선수 기분도 생각합시다   이틀마다 이곳저곳 전국 옮겨다니며 경기하느라 고생하는데  입장 바꿔 생각해 볼줄도 알았으면   응원해도 모자랄 판에....  그리고 홈피관리자님들   비방글 적는 사람들 명예훼손으로 신고좀 하세요.  여기 톡방이 다이노스 겔러리 분위기되실 원치 않으실거 아니에요.  감독 코치들 선수들 읽으라고 일부러 저렇게 써놓는거   우리 선수들 멘탈방해 아닙니까? 
155	0	       여기까지가 끝인가보오. 땜빵 선발로 무리다 
156	0	       감독이란 사람과 투수코치라는 사람은 뭐하는 사람들인가요 ?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  투수가 흔들리면 한번쯤은 나가볼법도 한데 꿋꿋하게 마운드 안올라가는 투수코치는 무슨 벼슬인가요 ?ㅋㅋㅋㅋ   투수였던 투수코치가 누구보다도 선수들 마음을 잘 알텐데 ㅋㅋㅋ 그냥 멀뚱멀뚱 쳐다보는경우는 무슨경우인가요 ?ㅋㅋ 말좀해보세요 ㅋㅋ  또 공중파 TV에 나와야 프런트 일하는건가요 ?ㅋㅋㅋ   지금 1위 아니에요 ㅋㅋ 숫자에 연연하지마세요 ㅋㅋㅋ   감독은 또 뭐하는 사람인가요 ? 이사람은 그냥 연봉만 받는 일안하는 사람인가요 ?ㅋㅋㅋ 이정도로 팀을 개판 만들었으면   자진사퇴를 해야지 양심도 없으면 그게 사람입니까 ?  진짜 대단하시네요~ 벼슬도 이런벼슬이없네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ   팬들은 맘졸여가면서 보는데 코칭스텝이란 사람들은 ㅋㅋㅋㅋㅋㅋㅋㅋ 진심 박수를 보냅니다 ㅋㅋㅋㅋ   아주 ~ 팬들 기만하고 은폐하고 NC의 특징인거네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 
157	0	       엔팍 옆에 정식 집 열고 후라이 구우면 될듯 
158	0	       1위 자리 부끄러우니 타자들은 고개 숙이고 헛스윙 3번하고  투수들은 대충 치라고 던져주세요  응원을 받고싶으면 초심으로 돌아가 자기가 할 일을 생각해요  
159	0	       2위권과 2경기차지만 8위에게 경기를 갖다 바치는 팀이 있다?  
160	0	       세탁기냐?? ㅋㅋㅋ 운빨야구로 1위 찍은거 티내는것도 아니고 ㅋㅋㅋ 타팀은 이길려고 온갖 사인 다 보내면서 실시간 지시하는데 돌동욱은 팔짱끼고 쳐앉아서 또 믿음의 야구 처하고 앉았넽ㅋㅋ  투코 손민한이는 대체 뭐하냐?? 투수 관리도 안되고 마운드 상황 그때그때 파악 못해서 볼질을 존ㄴ ㅏ게해도 팔짱끼고 구경만 할거면 돈 왜 쳐받으면서 관중놀이하냐?  엔씨가 역대급인게 기록의 야구 믿음의 야구 입만 번지르르하게 굴리면서 타팀 하는거 보면 거진 목숨걸고 뛰는거에 대해 반성의 기미도 없고 지혼자만의 귀족야구 처하고 잇으니  이렇게 또 한명의 팬은 떠난다 두번다시 엔씨쪽 쳐다보지도 않는다 
