	label	titles
6288	0	구자욱 저거
6289	0	이성규김동엽
6290	0	구자욱김헌곤자리바까라
6291	0	윤동이 실점이 아니다
6292	0	구자욱 유망주에서 스스히 멀어져가나 ?
6293	0	수비할 자리가 없다
6294	0	구자욱 경산가서 정비좀시키자
6295	0	주심
6296	0	자욱이는 좌익수 안되겠다
6297	0	재용사장님 포스코로 넘가라~~~
6298	0	이해할 수 없는 삼성
6299	0	피바람이불어야
6300	0	동네북 삼성. 이제 타올 던질 때가 돴다.
6301	0	희생 플라이도 못 치는 박찬도.
6302	0	2020년 최악의 참사.
6303	0	LG만 잡자
6304	0	4년동안 팀 밀아먹어도
6305	0	그냥 다른 방법이 없네 그룹에서 최후통첩을 할 때인듯 하다
6306	0	삼성바라
6307	0	허삼년
6308	0	이성규 김동엽
6309	0	타자 제정비 하고 해보고 안되면 트레이드 신청해라
6310	0	김태한도 지적하는 허삼영 라인업
6311	0	팔카와 허삼영 퇴진 운동
6312	0	안녕
6313	0	개인적생각
6314	0	롯데 선발
6315	0	야구단
6316	0	5강은 물건너간듯
6317	0	야수들에게 고한다
6318	0	그거 아세요 장지훈 안내고 김대우 내서 잘막고 점수 끝까지
6319	0	내년을 준비합시다
6320	0	나이든 선수들에게 고한다.
6321	0	팀이향후2ㅡ5년꼴찌하더라도 쇄신해야합니다
6322	0	심각한 현실에 직면하다.
6323	0	허삼영을 두 시즌이나 더 지켜볼 자신이 없어요
6324	0	예전 한화 보는것 같다
6325	0	이번시즌 끝나고 홍준학-허삼영 둘이 손잡고 나가세요
6326	0	권오준
6327	0	허삼영은 아직까지도 타선 확정못하고 시범경기 하는거여요..
6328	0	그냥 패전처리 한명으로 끝내라
6329	0	그래 잘 했다
6330	0	팀해체해라
6331	0	저 진짜 삼성이 이기던 지던 삼성 팬입니다
6332	0	박계범.김자찬 승부 다 넘어가니 안타 치네요..
6333	0	롯데 멋지다
6334	0	감독아 오늘같은 경기가 자꾸 나오니 욕먹는거잖아요
6335	0	ㆍ
6336	0	장필준 장지훈 같은 애들 스위치 했었어야 하는데 철밥통 야수들 교체해서 다른
6337	0	「경축」 3단계 돌입!!!!
6338	0	5년째 바닥을 기는 삼성 대안 없이 준비도 없는 삼성
6339	0	권오준 박찬도 진짜 안봤으면 좋겠다 다 같은 마음일듯한데
6340	0	철밥통이나 다름없는 선수 감독 단장 사장
6341	0	김한수 재평가
6342	0	완전체 되니 1승5패 고마 해라 이제
6343	0	대구에 태어나서 삼성팬인게 죄냐?
6344	0	부끄러운 줄 알아라 최소한의 자존심도 없나? 권오준
6345	0	감독을 교체하라
6346	0	허삼영 장난질 그만하고 나가라
6347	0	싱글벙글 쇼
6348	0	난 롯데팬으로바꿈
6349	0	치아라 이게 프로야구냐?
6350	0	오늘지면...
6351	0	콜드게임
6352	0	투수는 1명 잘던지면 무실점 승리 할수 있어도 타자 1명
6353	0	저좋은구장에
6354	0	ㅎㅓ씨 집에가라 니 하는거 보이 참 ㅎㅓ버따
6355	0	호미로 막을걸 가래로도 못 막는다
6356	0	삼영아 올해만 사기치고 그만둬라
6357	0	허삼영이가 오늘부터 부상선수 다오고 팔카오면 40연승한다면서
6358	0	자선야구대회...하냐?
6359	0	팔카도 식겁했을듯
6360	0	우리가남이가
6361	0	팔카1루수 본다고안그랫나ㅋㅋㅋ
6362	0	타격이 사망인데
6363	0	안타 2개로 이기겠다면 양 아치지..
6364	0	ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ
6365	0	11점차 TV끄려고 해도 팔카한번 더 보려고
6366	0	권오준.윤성환 이제그만
6367	0	아주 개판이구만.
6368	0	강민호는 8번체질
6369	0	일요일 경기를 포기하는 감독도 있나?
6370	0	강민호 쳐다만보다 아웃
6371	0	혹시 코치들은 없나요?
6372	0	투수운용보소ㅋㅋㅋ있는투수 다 써라 그래ㅋㅋㅋ
6373	0	팔카가 잘해도 삼성이 힘든 이유
6374	0	스트레일리가..팔카를 어려워하네여..
6375	0	최채흥
6376	0	팔카선수 선구안
6377	0	팔카힘좋네ㄷㄷ
6378	0	삼성의 패배공식
6379	0	드림즈는 우리얘기였음.
6380	0	어찌나 해맑은지
6381	0	스트레일리, 완봉가자.
6382	0	프로선수의정신
6383	0	박찬도, 박계범, 장지훈은 왜 야구를 할까?
6384	0	기원합니다: 영봉패라도 면하길 기도하나이다
6385	0	이대호 나이가 믿기지 않는 타력
6386	0	이승현은 요즘 나오기만 하면 터지노?
6387	0	허파고 라고 허파 디비지는 소리 하고 자빠졌네
6388	0	삼성 타자들 모두 홈런타자 노리나요?
6389	0	삼성 스카웃 파트가 동태 눈까 ㄹ 인 게 개판 원인.
6390	0	사자후
6391	0	승부결정났는데 김대우? 에라이 미 친 감독아
6392	0	삼성유니폼
6393	0	다들 유리몸이냐?
6394	0	삼성타자들의 젤 큰 문제점을 이제 알겠네.
6395	0	27일날 심창민 강한울 권웅정오면.....
6396	0	감독 조작경기 하냐
6397	0	삼성의 요즘야구
6398	0	그래도 2회안에 게임 끝나서 예능이나 보자.
6399	0	김한수 허삼영
6400	0	장지훈 야구인생이 쉽지가 않네요
6401	0	선발이 일찍 무너지면 김대우 아닝교?
6402	0	장지훈이는 볼보이가 제격
6403	0	완투완봉패
6404	0	팔카도 오늘 칠거 다 첬고~
6405	0	허삼영이 쳐노니
6406	0	어쩌다 삼성이 이지경이 됬냐..
6407	0	오우 팔카
6408	0	볼넷 볼넷 홈런 볼넷볼넷 홈런 뭔 공식같네
6409	0	감독 자질
6410	0	허발놈아..제발 꺼져라..
6411	0	데이터 야구?
6412	0	라인업짜는거 밖에 못하는 감독아
6413	0	허삼영은 승부욕이 없고 능력도 없고 선수장악력 꽝
6414	0	박찬도 우짤기고 한계가 뻔하고 지금은 못하는데 왜 쓰냐
6415	0	허삼영씨 장지훈이 맞는 선택이냐?
6416	0	장지훈 컨트롤
6417	0	정인욱은 어디 아프나
6418	0	이번주 1승5패 하나
6419	0	홍정우가 더낫네
6420	0	허발놈..너는 야구를 모르는 ㅅㄲ 다..
6421	0	3회초 투구수9개로 3아웃
6422	0	원정팀에게... 접대야구 풀코스로 확실하게 해주네요
6423	0	때리치아라
6424	0	삼성의 진리 : 수비는 무지 길게, 공격은 무지 짧게
6425	0	장지훈
6426	0	삼성선수들 보면 프로 벽이 그리 높지 않은거 같음ㅋ
6427	0	봐라. 이제 전부다 1,2구에
6428	0	팔카가 오면 모하노 볼냇 주면 끝인데..
6429	0	진짜 뭐 하는건지??삼성 감독 맛 갔음??
6430	0	장필준 패 다음부터 또 연패
6431	0	남은게임 55 그리고~~~
6432	0	삼성은 어디서 수준이하의 선수들만 데려왔나 ?
6433	0	자 이제 관전포인트는
6434	0	무책임한 직무유기
6435	0	애썼다.. 화요일 케이티전 역전패할때 이번주 6연패
6436	0	저게 선수야?
6437	0	허감독님 께~
6438	0	감독교체
6439	0	볼넷=실점  과학의 삼성
6440	0	이제는 안볼랍니다
6441	0	장지훈
6442	0	허삼영
6443	0	본기야 오늘도
6444	0	진짜 너무하네
6445	0	이돼지한테 좀 처맞지마라
6446	0	상대는 우리 4번타자 볼넷 보내고 우린 상대4번타자에게
6447	0	이제는 이재용 부회장에게 민원 넣는거 외에는 답이 없다
6448	0	장지훈 프로선수 맞나요??
6449	0	감독
6450	0	오늘도졌다 연패또시작되는군...
6451	0	30아 제발좀그만둬라
6452	0	삼성야구 올해도 물건너갓네
6453	0	장지훈 억울하고 분한 표정이라도 지어봐요
6454	0	투수코치는 소경이야
6455	0	물 러나라
6456	0	이재용 부회장님
6457	0	야 감독
6458	0	장지훈
6459	0	볼넷2개내보내고 ....4점주고 퇴근
6460	0	이런팀은 ㅋㅋ 응원하면 수명단축됨
6461	0	첫타자에게 홈런 맞으면 점수라도 적개주지..
6462	0	발암야구네
6463	0	질려고 작정하지 않고야 이대호 타석에서 바로 교체했어야지
6464	0	사회인 야구팀이 왜 프로리그에 있는거죠? 1군리그입니다. 2군 이하는 수준에 맞게 경기에 임해주세요.
6465	0	홍단장이 팀을 말아먹네ㅋㅋㅋ
6466	0	토토 말고는 설명이 안된다
6467	0	허삼영아
6468	0	팀 바꾸는게 건강에도 좋을듯
6469	0	만루차이 확연한거 보소 ㅋㅋㅋ
6470	0	장지훈 왜올린거임?
6471	0	대단하다
6472	0	허삼영은 야구 기본도 모르는듯
6473	0	장지훈 이건 맨날 볼넷 2개 주고 시작하네..
6474	0	여기서 만루홈런 한방이면...
6475	0	명백한 태업아닌가? 이거는,
6476	0	박찬도
6477	0	저는 고척 갈랍니다.
6478	0	박찬도.박계범 보다는 김동엽.이성곤.이성규가 희풀이라도
6479	0	재흥이 집에갔음ㅋㅋㅋㅋ 짜증나서
6480	0	용달아 니 역할이 뭐냐?
6481	0	졌네..도저히 똥삼성이 이길수 없는 경기..
6482	0	3회에 패전처리용 투수를
6483	0	지금이라도 당장 바까라
6484	0	벌써 최재흥 내렸네.. 패전용 투수 내네요.
6485	0	성적도 안 좋은 팀이
6486	0	오늘도 이렇게 지는가?
6487	0	총체적난국 최채흥 손톱이상 강판...
6488	0	경기전 라인업 보구 이해가 안 갔지만,
6489	0	찬도계범
6490	0	박찬도 보다는 그래도
6491	0	박찬도 치는거 본사람?
6492	0	차라리 상대선발이 언터쳐블해서 안타를 전혀 못치고 지면
6493	0	강민호 패대기2루송구 몇번째냐
6494	0	머 예상했던거 아닙니까
6495	0	이쯤되면 의심해봐야 하는거 아닌가
6496	0	상승각
6497	0	오늘도 재미없는야구 지는야구가 예고되네
6498	0	야구는 흐름의 경기다.. 무사 만루에서 한점도 못내면 이길수가 없다..
6499	0	기네스북 도전
6500	0	역시 똥 멸치들..무사만루를..ㅋㅋㅋ
6501	0	박찬도
6502	0	하는 짓거리가 참 한심 그 자체다.
6503	0	허30, 사퇴하라
6504	0	오늘 박찬도 생일이냐?
6505	0	무사 만루에 점수 못 내는 삼성
6506	0	허파고 타순 기막히네 ㅋㅋㅋ 무사만루 무득 ㅋㅋㅋ
6507	0	무사만루에. 설마 또 무득일까 하는 쓰 레 기타선
6508	0	무사만루
6509	0	이젠 무감각하다
6510	0	강타자 오면 모하노 볼넷주면 끝인데
6511	0	타순 진짜 기가막히게 짜네
6512	0	왜 하필 찬도에게
6513	0	과연 몇점낼까요??
6514	0	4,5번이 안타 치면 뭐하노. 6.7.8번에서 해결사가 없는데
6515	0	게임결과는 관심없고 팔카나 한번 보자...
6516	0	1회 하는거 보니 스트레일리에게 1점 내기도 어렵겠다..
6517	0	투수보니 오늘도 이기긴 힘들겠다.
6518	0	학주야 자존심도 없냐??
6519	0	라인업보니 김지찬이 이학주를 밀어냈내요..
6520	0	내일은 이깁니다.
6521	0	팔카 포지션은?
6522	0	당분간 유격수는?
6523	0	허삼영, 박혜민, 김헌곤, 이성규, 김상수, 구자욱
6524	0	내일부터 뭐 한다 했지!! 함 보께!!
6525	0	그냥 구단 해체하든지 하지
6526	0	김헌곤
6527	0	매경기 두자리수 멸치안타 치면 뭐하노
6528	0	무기력한 야구
6529	0	올 해 또 물건너갔네
6530	0	큠 로떼 엔씨
6531	0	새 야구장 짓고 이렇게 성적 안나는건 삼성뿐
6532	0	1% 홈런확률 때문에 99%삼진 확률 선수 쓰는 감독도 참 대단 ㅋㅋㅋ
6533	0	어제도 오늘도 마지막에 부끄러운 스윙 이성규
6534	0	개씨 종친회 삼성라이온즈
6535	0	내일 1군 오고 2군 갈 사람
6536	0	솔직히 이 정도면 프런트에서 무슨 생각인지부터 알고싶네요
6537	0	ㅋㅋㅋ 오늘도 亦是
6538	0	홍준학단장 2017년 이후 성적 9등6등 8등 8등
6539	0	약속은 지켜야지
6540	0	팔카 올리면 이성곤규 둘다 퓨쳐스로 보내자
6541	0	진짜 화났다
6542	0	삼성의 경기를 보면서
6543	0	원태인, 너무 안타깝네요.
6544	0	삼성 타자들 초구 공략 너무 안하는듯
6545	0	삼성은 역시 삼성이다.
6546	0	삼영 과 성규
6547	0	내일은 롯데 1선발대 최재흥이면 10대0으로 졌다..
6548	0	이성규..초구 가운데 그냥 보내고..끄덕거리는 꼬라지하고는..
6549	0	감독은 이성규를 왜 내나
6550	0	허30 주특기
6551	0	김상수 팔카와도 별차이 없어 보인다
6552	0	안타깝다
6553	0	성규대타
6554	0	허발놈..용병술 기가 차네. 2
6555	0	김지찬 그대로 두지
6556	0	대타 개성규
6557	0	3성라이온즈
6558	0	ㅋㅋㅋ 맞혔다
6559	0	이성규 삼진 확률 90% 봅니다
6560	0	아이구야 ~ 통체 적으로. 문제다
6561	0	장필준 또 나왔나?
6562	0	김동엽, 이성규 틀 하면 안되나?
6563	0	김헌곤이나 김동엽 영양가 없다
6564	0	삼성의딜레마
6565	0	이제 8등은 정해졌다 그냥 내년을 위해서 선수나 키우자
6566	0	병살이 너무늦었다
6567	0	내일부터 김상수.팔카오면 한 20연승 하려나?
6568	0	삼성의 고질병
6569	0	수비가 뒤받침안되면
6570	0	개ㅅㄲ들... 고졸신인볼에도 꼼짝못하네..
6571	0	우규민
6572	0	오늘 패하면
6573	0	김상수 근황
6574	0	뭘해도 안되는팀
6575	0	역시..삼성..
6576	0	이원석 선발로 뛸 상태는아닌건가?
6577	0	삼영아.
6578	0	이승현 처음 올라오면
6579	0	이길려구 하는겜 아님
6580	0	내몸에도 파란피가 흐른다
6581	0	김동엽,이성규, 이성곤의 공통점
6582	0	제일멸치스 선발 조기교체 웃긴다
6583	0	교체한들
6584	0	약팀의 조건: 점수 낼 때 내지 못하고 달아날 때 달아나지 못하고
6585	0	삼성타자 특성
6586	0	이성곤 프로선수 맞나요?
6587	0	원바운드 던지는거나..그걸 못잡는거나 하여간
6588	0	아니ㅋ저걸못잡노ㅋ
6589	0	이원석 보내든지 강제 퇴출시켜라
6590	0	이학주는 진짜 트레이드안될까?
6591	0	지긋지긋하다
6592	0	기적같은 투타밸런스와 어설픈 벤치 그리고 무잭임한 프런트
6593	0	박계범이
6594	0	원태인
6595	0	어 리 버 리 에러까지 합치면
6596	0	팔카.김상수..온다한들..
6597	0	오늘도 여기까지
6598	0	이학주 좀바꿔라
6599	0	똑 같은 패턴
6600	0	프런트
6601	0	이학주를 좀 교체해주새요.
6602	0	아싸 잘가라
6603	0	눌 안타수는 더 많고 늘 지는 삼성라이온즈
6604	0	김지찬 수비가 많이 어슬픔
6605	0	새가슴인건지? 마인드컨트롤이안되는지
6606	0	직구가 155~160km도 아닌데
6607	0	또 시작됬네..개발림
6608	0	일격을당햇네
6609	0	원태인ㅋㅋ 투같새 ㅋㅋ
6610	0	원태인은 10점이상 앞서야지 안심이지 2점은 바로 역전이다..
6611	0	ㅋ 2회 경기끄읕
6612	0	신본기한데ㅡㅡ아놔ㅋㅋㅋ
6613	0	원태인은 직구 구속이 얼마나나오나요?
6614	0	이학주 김동엽 김헌곤오늘도나왓나
6615	0	헌곤이
6616	0	김동엽은 왜 늘~~ 치기 싫은 표정일까?
6617	0	내일부터 김헌곤.김동엽.이성규만 빠지고 김상수.팔카 2명만
6618	0	롯데한테 감정있나 와그라는데
6619	0	문닫자
6620	0	이성규선수 타이밍 너무짧고 게스트하팅 문제여
6621	0	우리가 남이가 롯데한테는 시원하이 털려줘라
6622	0	이성곤 선수 바보? 머리가돌?
6623	0	삼영아  연봉 8천만원 선수다
6624	0	냉정히판단해라
6625	0	정말 화병나것다
6626	0	팔카 김상수 내일 바로 올리세요
6627	0	팔카 온들.
6628	0	이성곤은 2군보내라 베트스피드가 공을따라가지를 못하는데
6629	0	내일지광이 휴식주것네
6630	0	허감독 원정 1승1패로 아주아주 만족하고 대구로 가네요..
6631	0	울팀 1루수의 BQ는 도대체.....
6632	0	허파고? 허파 뒤집어지겠다.
6633	0	1군 야수들
6634	0	허삼영 진짜 야구도못하니 감독도 못한다 작전 수비 대타 다실패다
6635	0	마의 7회~9회
6636	0	구자욱 이원석 김헌곤
6637	0	감독도피해자다
6638	0	불펜
6639	0	코로나 3단계로
6640	0	허발놈..용병술 기가 차네..
6641	0	김헌곤 안타도 있는데 빼고 이원석대타? 허꼴똥
6642	0	SK승리를 축하합니다
6643	0	허파고 좋아하고 자빠졌네
6644	0	러프
6645	0	오늘 경기 총평!!
6646	0	삼성아 삼성아 치아라
6647	0	너무 재미있다
6648	0	야  동네야구 하고있네
6649	0	이학주 강민호 김재현 미리맞춤
6650	0	삼성경기 보고 열불나 욕좀 해야겠다
6651	0	못난이, 바보, 무능력 = 김동엽, 이성규
6652	0	윤성환 2군 다시 보내고 허윤동 올립시다
6653	0	저 똥신들 어떻게 좀 해라
6654	0	이성규 김동엽 두 놈
6655	0	한심한 라인엎
6656	0	감독은맨날보잖아 이성규 어처구니 없는볼에헛스윙 스트는바라봄 왜쓰지ㅋ
6657	0	김동엽 이성규 같은 게 야구선수냐?
6658	0	장필중불지러로나왓나
6659	0	이성규 작년에 제대하고 2군에서 엄청 잘할때 1군에서
6660	0	장필패 등장
6661	0	어디서 저런것들만 다 모았냐
6662	0	다들 영웅 스윙 ㅋㅋㅋㅋ
6663	0	김동엽.이성규에게 기대하는 ㅂ ㅅ 펜들 정신차려요..
6664	0	이성규는 좀 빼자
6665	0	이성규 땅볼을 스윙하고 가운데 볼을 쳐다보고
6666	0	이성규 배트와 공 간격 30센치
6667	0	야..볼은 손대고 한가운데는 처다보고
6668	0	김동엽...매일 욕해도 ..욕이 남아돈다..
6669	0	퇴진. 해체
6670	0	또연명하네
6671	0	최지광 홈에서 그걸 아웃 못시키고 있나 ?
6672	0	점수낼때 못내면 지는게 당연하다.. 그래도 안타수 적게치고
6673	0	볼것도 없이 졌지만 개성 니들 이러고 연봉받는건 아니지
6674	0	프로야구는?
6675	0	와 이게 경기냐
6676	0	참 한심한 상성라이온스
6677	0	최지광도 이제는 그 생명을 다했다
6678	0	다른말이 필요없다..정말 한심하게 못한다..
6679	0	저런 팀에게 진다니 진짜 개성 막장까지 갔구나
6680	0	낼 부터 당장 김성근 영입해라~~~
6681	0	왜 빼니
6682	0	30 니가 하는게 그렇지
6683	0	김헌곤 김동엽 오늘의 전범 암덩어리들
6684	0	역전 역시 오늘 신은 SK편인 듯
6685	0	한심한
6686	0	극단적 전진수비
6687	0	드디어지네 최지광 불지러고
6688	0	최영진.백승민
6689	0	추평호구심 엿장수 맘대로 판정
6690	0	삼요이 보이 선동렬 대단하다
6691	0	캐스터 해설도
6692	0	배팅도 문제...
6693	0	이성규 이놈은 가만히 서 있기만 하면 볼넷인데 휘드른다.
6694	0	바보 3형제: 김동엽, 이성규, 이성곤
6695	0	강민호대타 미 ㅊ 놈이지금쓰노
6696	0	이성규는
6697	0	박계범 6회 판단미스
6698	0	좌타자 줄줄이 나오는데
6699	0	삼성에서 1군 타자는 박해민, 구자욱, 강민호 뿐임
6700	0	연봉 루팡 집단. 라이온즈.
6701	0	찬스에서 점수 못내면 꼭 역전 당한다..
6702	0	타격 코치
6703	0	강민호대타라도쓰던지 감독자ㅅ아
6704	0	김헌곤, 김동엽 쓸려면 7,8번에 쓰기 운동을 주창합니다
6705	0	외야플라이 필요할땐 2루플라이..투아웃엔 외야플라이..
6706	0	김헌곤, 김동엽을 3,4번에 둔 감독의 무능함!
6707	0	치아라자슥들아
6708	0	노아웃 3루에서 외플을 못 치는 시체들
6709	0	꼭 김헌곤.김동엽에서 찬스가 걸리니 외플도 못치고
6710	0	김헌곤 뭐하는 타자인가?
6711	0	해민이
6712	0	초구스트라이크
6713	0	김대우와 윤성환은 연봉 바뀌라..
6714	0	대우야..고생이 많다..
6715	0	김상수는 어디가 아픈건지
6716	0	이성곤.오태곤.김헌곤
6717	0	김지찬 외야수 뒤로 넘기지를 못하네
6718	0	매회 점수내고 상대가 에라 남발하면서 이기라고 해도 지면
6719	0	이해불가
6720	0	성규빼라
6721	0	김대우 욕보네
6722	0	김동엽
6723	0	김동엽, 바깥쪽 변화구로 맨날 삼진먹고..풍선껌 뱉어라
6724	0	오늘 구심 누구인가요? 완전 엉터리
6725	0	8등 9등 재밋게 게임하네요 ㅎㅎ
6726	0	생쥐찬2
6727	0	홈런이
6728	0	뭐가??
6729	0	왜 8,9위 팀인지를 보여주는 경기
6730	0	역시
6731	0	사사구 대환장 파티..
6732	0	전담투수바꼇음 포수도바꿔라ㅋ
6733	0	삼성, 총체적 난국......
6734	0	윤성환, 김태우의 투구 : 1군에서 던질 자격이 안된다
6735	0	직무유기
6736	0	백업포수
6737	0	생쥐찬
6738	0	살면서 이런글 첨써봐요
6739	0	삼성이나 슼이나ㅎ
6740	0	진짜 이학주나오니깐 그냥 다 안되는거같다
6741	0	1할짜리 김도환 내고 이기겠다고?
6742	0	감독 이 븅은 무뇌인겐가?
6743	0	그 포텐 가득한 1루수 ㅋㅋㅋㅋ
6744	0	타격이 자신없으면 번트 치면 누가 잡아먹너요..
6745	0	오태곤이 파울플라이 안잡은 이유가 있었네..
6746	0	D  져라 허삼용
6747	0	노아웃 만루 무득점
6748	0	이학주 스윙은 왜저래요?
6749	0	무사 만루에서 희플 한개도 못치네요.. 역시나 졌다..
6750	0	학주무안타
6751	0	우승팀보다도 더 여유있는 감독의 속내를 아는 사람있습니까?
6752	0	동호인 야구하냐
6753	0	윤성환, 프로 투수 수준을 더 이상 욕 보이지 마라.
6754	0	도대체
6755	0	아가투수냐
6756	0	윤성환 어쩌다 베팅볼투수가 되었나..
6757	0	윤성환
6758	0	볼질 남발 저게 투수냐,
6759	0	윤성환 ㅋㅋ
6760	0	2회까지 10타자중 볼넷 5개 : 이기기 힘듬
6761	0	김대우 몸 풀고 있나?
6762	0	오늘도 안타는 2배로 많이 치고 지겠네요. 볼넷을 많이 줘서
6763	0	성환아 볼넷 마이 뭇다아이가~~~
6764	0	요즘 삼성은 늘 안타수가 상대팀보다 많습니다. 그런데 집니다
6765	0	베팅볼 윤성환
6766	0	어짜피 윤성환은 오늘 5회 버티기 어렵다..
6767	0	김대우가 윤성환보다 나은데 왜 윤성환을 쓰냐
6768	0	ㅋㅋㅋ아니 냉정하게 이제 은퇴합시다ㅋㅋㅋ
6769	0	3번 4번 5번 홈런때리는 곳이다
6770	0	윤성환보다
6771	0	삼성 2군 익산 경기 팔카성적
6772	0	오늘경기는처음부터포기햇네
6773	0	박계범이 5번?
6774	0	개삼영 철밥통 라인업
6775	0	허파디비지고 감독 물러나주면 안되겠니?
6776	0	"""사자 우리 속의 식충이들"""
6777	0	돌아올 이학주에게
6778	0	라이블리 방출 안하냐
6779	0	삼성은 외국인 감독으로 교체하지 않으면 내년은 꼴지다
6780	0	번트에 또 꽂혔나보네 ㅋㅋㅋㅋ
6781	0	LG와 KT,롯데를 보면서
6782	0	64승 80패 예상됩니다.
6783	0	현실은 지금 이순간 입니다
6784	0	100경기 후 데이터 쌓이고도 이꼴이면 허30아 우짤래?
6785	0	kt많이 좋아졌네요
6786	0	초반 심판 판정보고 질줄 알았다.
6787	0	5년째 밑바닥이면 단장포함 무능한거 맞죠?
6788	0	팬으로서 암걸리겠습니다.
6789	0	삼성은
6790	0	삼성 타자들은 항상 알맞게 지는 점수만 뽑네.
6791	0	삼성 야구...
6792	0	무관중이 답이다
6793	0	지는건 괜찮은데
6794	0	아따. 마 한여름밤 욕 겁나게 나오네
6795	0	장필준 또 나왔나?
6796	0	김호재 이성규 박승규 박계범
6797	0	안타수 11대4
6798	0	김상수는 3년상 치르냐?
6799	0	감독 하나 물어보자
6800	0	팔성 확정 ㅊㅎ
6801	0	교훈: 시즌내내 매일 타순 바꾼다고 결과가 좋은 것은 아니다
6802	0	계범이나 성곤이 욕 먹을 일인가요
6803	0	할말이없다
6804	0	한 이닝 볼넷 세 개가
6805	0	4점이면 근래 최대 점수이군요
6806	0	안타수 11대 4인데 점수는 4대6으로 패
6807	0	장필준 150가까이 나오더니
6808	0	와~ 장필준이다
6809	0	박계범 번트도 제대로 못하나
6810	0	전부다김지찬똥무라
6811	0	박계범
6812	0	아 이성곤 저거 1군프로선수맞나?
6813	0	박계범 앤 뭐냐?
6814	0	헌곤이빠지니
6815	0	이쯤해서 6:4 가 답이네요 ㅎㅎ
6816	0	상수야
6817	0	그냥 ㅆ ㅂ것
6818	0	선두타자 나가면
6819	0	안타 8개중 김지찬이 3개를 침: 부끄러운 줄 알아야
6820	0	마냥 싱글벙글이군
6821	0	박계범계속기용하나
6822	0	상대가 원하는대로
6823	0	안타는 늘 더 많이 때림 ㅋㅋㅋ 병살타도 더 많이 때림
6824	0	김헌곤 은타격하는게옛날자치기하는거같다
6825	0	이런 상태라면 SK랑도 순위싸움 해 볼만 할 듯
6826	0	삼성에 타격 코치가 있나요?
6827	0	역시
6828	0	그냥즐기며 보세요
6829	0	안타수는 같은데 6대0
6830	0	이제 미련을 버리런다
6831	0	차라리 오늘처럼 지는게 백번 낫다.어제처럼 역전패보다는
6832	0	김지찬
6833	0	롯데 두산 재밌네요
6834	0	김상수  이학주언제오냐
6835	0	선발투수들 뭔 힘이 나겠나?
6836	0	허삼영
6837	0	KT 잘한다
6838	0	라이블리는 헐크가 될수 없는거 같네 확실히
6839	0	말도안되는 볼 판정에 입한번 뻥끗못하네요?
6840	0	무관중
6841	0	할말없다.
6842	0	40일만에 홈런
6843	0	ㅎㅎ ㅎ
6844	0	감독님아. 투수교체 해야지요
6845	0	이성규는 2군 보내라
6846	0	제발 단장 감독 시즌 끝나면
6847	0	이성규는 늘~ 공 2~3개에 아웃당하는데 왜 이토록 오래 1군에 있을까?
6848	0	이성규
6849	0	어이 없는 볼을 스트 판정하면 감독이 항의라도 해야지
6850	0	빼라
6851	0	9회까지안하고타올던지는룰만들지,
6852	0	데스파이네
6853	0	그냥 때려치우는게 답
6854	0	9-9-6-8-8 로 올해도 끝
6855	0	팀 해체해라
6856	0	팔카
6857	0	상대팀 모든투수가.
6858	0	감독이면 선발이 컨디션 안좋으면 빨리 김대우로 교체해야지..
6859	0	에라이 다 때려쳐라
6860	0	이경기 역전시키면 허삼영 인정한다..
6861	0	김헌곤 김지찬 니들 뭐하니
6862	0	삼성야구그만봐야지
6863	0	김상수 같으면 잡았다
6864	0	허 감독님 이젠 그만두세요
6865	0	삼영아
6866	0	타격 수준 차이가 하늘과 땅 차이네
6867	0	저런걸..비싼돈주고..멀리서 데려오느라 고생들 했다..
6868	0	팔카랑 김상수랑 돌아오면 정말 팀이 달라질까?
6869	0	역시 삼성보다는낫다
6870	0	정말 대단하다..볼넷만 주면 어김없이 실점하는구나..
6871	0	타격이 전혀 안되는 팀이 2~3구내에 모두 타격을 끝내니~~ 원 참!
6872	0	각팀 1루수..
6873	0	팀 분위기 쇄신도 안하나?
6874	0	원태인, 최채흥이 아깝네요.
6875	0	허삼영
6876	0	사장 단장 책임 안지나. 철밥통도 아니고
6877	0	감독이 승부감각이 너무 없다,
6878	0	프로가 장난같냐 허삼영?
6879	0	채최박 이후 타자 못 키운게 원인이네요.
6880	0	삼성야구는 상대팀 컨디션에의해 결과가 좌우된다
6881	0	아무리 생각해도 질경기는 아니였는데..역시 30매직
6882	0	무엇 하나
6883	0	삼성의 무관중 경기 결정에 큰 박수를 보냅니다.
6884	0	조만간 스크한테 8위내준다
6885	0	그냥 하던 대로 하자
6886	0	필승조 순서가 어케되냐
6887	0	1점 열세에 패전처리 잡부를 투수로 올려?
6888	0	감독이 너무 초보다 생각이 없다
6889	0	져도 선발에서 밀려서 5회이전에 대패면 차라리 낫다..
6890	0	허감독 kt더블헤더 2차전 어이없이 내준 라인업이 이꼴난기다
6891	0	패배에 찌든팀..이젠 패배가 당연한팀.
6892	0	오승환 9회에 안나오길 잘했다..
6893	0	장필준이 문제가 아님. 타자들 참나
6894	0	장필준이 문제가 아님. 타자들 참나
6895	0	장필준 놓아 주세요.
6896	0	Kt 좀 본받아라.
