	labels	reviews
347	1	타격시 손만 앞으로 가고 몸이 뒤로 눕습니다. 무게중심이 앞으로 이동이 안되기 때문에. 안타가 나오질 않고, 볼도 끝까지 못봅니다. 나름 멀리 보내고 싶어서 들어서 치는가 본데, 정타로 맞는 안타는 절대 안나옵니다. 직장인 리그에서도 저렇게 타격하면 코치가 욕합니다. 
348	1	아무리 봐도 메이저리거는 아닌 거 같다. 내년엔 샌즈 다시 데려오자. 
349	1	쓰레기 타격하네 삼중살 나올뻔 했다 조상우가 막을수 있나 
350	1	아~~~ 난 지고 있길래 안 볼려고 했는데 혹시나 해서 봤더니 역전을 했네요. 두 팀 모두 정신 없겠어요... 
351	1	삼중살 면했네ㅋ 
352	1	9회말 긴장되겠는데....  혁이형 머릿속들어가고싶군 
353	1	역전했어도 이런 경기 끝내는 이긴다하더라도 엄청 쪽팔린 거 아시죠??? 아~ 이런 경기는 참 오랜만에 보긴 하는데... 우리 팀이 이런 경기에 동조하고 있다는 것 자체가 부끄러운... 아무리 불펜데이라도 그렇지 이건 아니지 않나요? ㅎㅎㅎ 암튼 어떻게든 이기기만 기대할께요... ㅎㅎㅎ  
354	1	관전 하다가 숨 넘어 갈 것 같네요... 어째든 역전... 꼭 승리 하길... 기원 기원 합니다... 
355	1	김혜성 혼자 같은회에 투아웃 정말 실망이다 안타쳐냈으면 이길거를 결코 이길거 같지 않은데 이겨주길 
356	1	자꾸 실책이 아쉽네요.  이제 타격은 다시 터졌다고 생각해도 되겠죠? 
357	1	역전했다 퐈이아!!!  
358	1	아.고생했다  니들이싼똥 니들이치운거다  투수랑 에러모음 
359	1	으아 
360	1	이런경기를 죽을쓰네ㅠ  참치또나오네    이지영은 무너졌냐 색햐 
361	1	대타 이지영 쓰지  
362	1	미친경기 개또라이경기 이겨보자. 혜성아 하나해다오. 
363	1	진짜..  우리 선수들.. 에러만 하지 말았으면..ㅠㅠㅠ  아무튼 이깁시다.. 이거 이기고 봅시다.. 이기고 생각합시다..ㅠㅠㅠㅠㅠ  
364	1	역전이다 
365	1	15 : 14 패 이렇게 될듯 이정후가 여기서 홈런치면 영웅이고 못치면 패배 
366	1	역전하자. 개역 바가지로 먹지말고 역전하자 역전하라햇다 찐팬아니면 여기글안쓴다 
367	1	이왕 이렇게된거 이겨봅시다!! 
368	1	공략해라 
369	1	러셀 해결해라 진짜 
370	1	남들이 욕해도 형은 너사랑한다 어려운환경에  야구하구 육성으로 잘커서 팀에서 해준몫잘안다  2백안타를 치던선수가..참... 타코니 누구니? 아님슬럼프니?원인이  그래도 난 우리건창이 끝까지 응원한다... 못치니까 쉴드는못치겠다ㅠ 
371	1	한동민 부상 꺼져 
372	1	경기 중계는 안보지만 팬 글 보면 그림 나온다!! 언제까지 이런경기력을 팬들한테 보여줄셈이냐? 다들 미쳐가고 있구먼 
373	1	왜   휴식을  안주고 고생시키고 욕 먹게  만들고 아고  참  . . 
374	1	ㅡㅡ이색이 폼바꿧네요 
375	1	이 비보같은 감독님아..ㅠ 상대불벤약하고 3점은 충분히 뽑은 분위기에서 추격조라니.. 이 추격조는 추격조가 아니라 폭탄돌리기라는거 모르나??  감독이 선수를 못 믿는데 야구가 되겠니?? 이 비보같은 감독님아..ㅠㅠㅠ  그리고 김지수는 덕아웃에 있기는하니?? 코빼기도 안보이는거보니 또 까인거니?? 
376	1	ㅋㅋㅋㅋㅋㅋㅋ 
377	1	ㅋㅋㅋ욕도 아깝다 1년만에 글쓰는거 같은데 열폭하게하네  감독이 이길생각이 없는지 다 따라가서 투교타이밍 멋지더라ㅋㅋ 
378	1	지난번 불펜 동원수도 역대 크보 신기록이라던데ㆍ  여윽시 돌혁은 키움에 새 역사를 쓰는구만 ㅋㅋ  신기록 가즈아!!!! 
379	1	ㅋㅋㅋㅋㅋ대박이다 진짜로 
380	1	어떤 쓰레기가 지랑 맞지도 않은 자리에 앉아있는거냐? 당장 사퇴해라 
381	1	ㅡㅡ 
382	1	감독대행 슼 박경완보다 못 하네요 없는게 낫지 ㅋ 
383	1	이런 역대급 쓰레기 경기를하냐 감독 투교부터 실책4개를 하는데  양심도없다 진짜 욕나오네 서건창은 올시즌 어쩌다 이리됐는지 가을이고 뭐고 이딴 경기하려면 때려쳐라  
384	1	홈구장 고척이지? 훈련좀 제발 미치도록해라... 에러량 모냐?  에어컨 틀어놓고 실내인데....   훈련량 적은이유가 모냐?     그리고 모가 그렇게힘들어? 니네 축구나 농구처럼 쉴새없이뛰니? 휴식차원 배려 그딴소리좀 제발 
385	1	이영준은 내년에 쓸 생각임? 저게 2억을 받고 감독한다는게 말이 안됨 
386	1	할말이 읍네ㅡㅡ 
387	1	각오를 새롭게 하기 위해 삭발하고 나와라. 
388	1	
389	1	넌 심심하면 유격수 2루수 좌익수 3루수 뺑뺑이 돌리지 이 미치년아  
390	1	기아 이기면 기아밑으로  
391	1	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ  
392	1	징하다 진짜 
393	1	힘들잖니? 
394	1	미팅해야된다 아주 플레이가개판 
395	1	메이져리거 실책왕 탄생 
396	1	자기팀 한심한 투수진 상태도 파악못함 역대급 매회 실점 경기 
397	1	ㅋㅋㅋㅋㅋㅋㅋ지랄들 하고 자빠졌쥬~~~~ 실책이 몇개냐 ㅋㅋㅋㅋㅋㅋ 
398	1	오늘도 패배를 위해 화이팅 
399	1	기록 세우는게 목적아니냐? 매 이닝 점수주고 최다투수 등판. 20점까지 줘버려 
400	1	진자무뇌다.. 역대급 무뇌감독을보다니ㅋ 제발카메라좀비추지마라 저녘먹은거 다올라온다 ㅂㅅㅆㄹㄱㄱㄷ 
401	1	전 이닝득점 이런기록 본적이 없어요 ㅠㅠ~ 
402	1	ㅋ 어이 손혁씨 
403	1	시간 낭비한다는게‥  오늘 기점으로 하락세 갈 듯 ㄷㄷ 
404	1	니가 감독이냐 진짜 그돈 받아쳐먹고덕아웃에서 멍때리고나 있고 꼴에 실력은 줫도없음서 존심만 드럽게 쌘인간ㅋㅋㅋ 역대급졸려 대가리텅텅빈 감독ㅋㅋ  
405	1	분위기가 절반인데   10경기 만들어온 혁이를 까는게맞지 
406	1	손혁은 변하지 않으니까요 
407	1	이번 이닝에도 점수 주시고 투수 15명까지 내고 점수도 20점 채워주세여 
408	1	김혜성 써근창 가관이네 나오면 무조건 자동아웃 
409	1	혜성아 야구하기 싫으냐  그럼 빼 달라고 하든가 썩은창도 
410	1	점수가 나면 어쩌지?  투수를 더 쓸까?  남들이 계속 냘 허접으로볼텐데?  아아 
411	1	칼같이 삭제하시네요 ^^, 
412	1	멍청한 돌혁으로 오늘경기도 패하리라~ 경기 기울었음 기대하지마삼.  
413	1	경기 그만큼 말아쳐먹었으면 고집도 그만 부려야 하는데  너는 정말 답이 없다.  너는 쉬는날 놀지 말고 부지런히 광화문 집회도 가고 그래라.  진짜 예전에도 그렇지만 두 번 다시 보고 싶지 않은 얍삽한 놈이다.  꼴에 인터뷰는 뭐 그렇게도 여기저기 많이 하는지 느그 팀이나 좀 신경써라.  이 한심한 인간아. 선수들 덕분에 감독자리 유지하고 있으면 쪽팔린줄 알아야지.  투수 기용하는 센스도 꽝이고 교체 타이밍도 쓰레기고 에혀 ㅉㅉ  시바 좋은 선수를 갖다주면 뭘하냐. 왜 자꾸 포지션 개같이 써서 선수들 망가트리냐.  멍청한 짓 하는건 캠프 때 끝내야지. 왜 본게임까지 와서 그딴짓 쳐하냐고 ㅉㅉ 
414	1	오래 전부터 키움 경기를 봐왔는데요 박동원은 차분하지 않고 흥분해서 중요한 경기에 어렵습니다 열심히 하는 선수이지만 중요한 경기에서 힘을 빼는 걸 많이 봤습니다 
415	1	쓰레기 투수만 올리니 실점이지 대충 막겠지 하는 손핵 
416	1	제발 
417	1	모든 공을 잡아당기니 맨날 1,2루간 땅볼, 이그  정말 욕 나온다. ㅠㅠ 
418	1	저정도 실력에 성실도를 가진 포수는 수두룩하다. 그냥 버려도 무방하다.  허민, 손혁..  제발 꺼져라 
419	1	챙피해서 남긴 제 속마음입니다 ㅠㅜ 
420	1	여태 얼마나 계획성없이 혹사시켰으면 ㅡㅡ 
421	1	진짜 어이없는 팀이다. 저런걸 감독이라고 앉혀놓고 스폰하고 있는 키움증권아.. 홍보 되겠냐? 
422	1	진짜 어이없는 팀이다. 저런걸 감독이라고 앉혀놓고 스폰하고 있는 키움증권아.. 홍보 되겠냐? 
423	1	이해가 안되요..ㅠㅠ 저렇게 한 이닝도 막지를 못하는데..ㅠㅠ 
424	1	투수가 흔들리니까 당연히 수비도 지치지.  이 새끼 저 새끼 다 쳐올릴거면 차라리 제대로 된 선수를 올리라고 ㅡㅡ  아나 시발 진짜 욕 안쓰려고 했는데  와 경기보다가 머리 아픈건 처음이네 ㅡㅡ 
425	1	이게 뭐하자는 거냐? 장난하냐? 이래서 외국 리그에서 KBO리그를 우습게 보는 거다... 그냥 두고보기가 참... 짜증나서 못 볼지경이다... 양팀 모두 이건 뭐... 이런 경기를 프로경기라고... 별게 다 나오는 이런 졸전... 고교야구에서도 안 나오는 경기다... 이기더라도 쪽팔린 경기... 아~~~ 쥐구명이 어디냐?ㅋㅋㅋ 
426	1	이 경기는 대대손손 야구를 이렇게 하면 안된다 라고 하는 경기 키움 중햑교인지. 아무리 해도 이길 수 없는 경기를 보여주고 있는 손혁 
427	1	쓸데없이 패전조 올리고 실점 주면서 추격하는 클라스~ 기가막히게 대첩급 경기 만드네요. 아주 멋있습니다. 내년에도 보이면 야구 안 볼 확률 높네요. 조텩아 너가 봐도 멋지지 않아? 허민 하송도 저런 새끼 선임해서 기분 좋지? 
428	1	진짜 저런것들이 프로란 것이 어이없고 2등까지 했었다는 것에 자괴감을 느낀다 
429	1	실점 방법도 가지가지 1점 1점 점수가 이렇게 가치없어 보이긴 처음이네요 
430	1	진짜 저건 프로 선수가 아냐..  
431	1	별일없는 한 이어나갈 듯 
432	1	이기고자하는 의지가없냐 지금 제구자체가안되는데 선기를 밀고가냐  시팔 진짜 개멍청한 새끼 
433	1	홈런 3방 5타점이면 뭐하노 투수들이 제다 폭망인데 한 이닝을 제대로 막는 넘이  없네ㅋ  돌혁 깜으로는 더 까먹었지 역전을 못 한다ㅋ 
434	1	역쉬 손혁 ㅋㅋㅋ 점수 주면서 경기 하겠다는 거네?ㅋㅋㅋ 
435	1	지명타자 기용에 불만가득한거 같은디  
436	1	2군 올려라 
437	1	걍 자동인데 
438	1	어쩌다 이리 망가졌나. 정말 너무 못 친다. 
439	1	손혁이 드립니다~ ㅋ  학교후배가 ㅋ   
440	1	똑바로서라  넌 뭘할수있지? 
441	1	
442	1	시즌 5위 정도로 마칠듯 한데 괜히 와카하느라 몸 상하지 말고 부상선수도 많은데  6위 아래로 찍고  집에 일찍 가서 쉬자구여  실력도 딱 그정도인거 같네여  글구 내년에는 선발진 재편합시다 성적을 떠나서 내구성 떨어지면 일단 선발진에서 제외하는게 맞을듯 합니다 
443	1	이런게 재밌지 ㅋㅋ 
444	1	예전에 잠깐 분위기 지금보다 좋았을 때  전병우가 홈런 치고 처음으로 장난감 총 쏜 거 같은데  그 땐 그나마 좀 귀엽고 재밌었죠  이제 그거 그만 좀 합시다 그냥 평범한 세레머니 해요  추접스러워서 못 보겠어요 야구나 잘하자구요 이상한 거 개발하지말고 
445	1	9연패로 훨훨   떨어뜨리는 멋진 사람~  염감독 절친 후배~ 멋진 사람~ 
446	1	투수 출신 감독님?? 어째 매회 실점하나요??  끝날 때까지 매 이닝 실점 기록 도전해보시죠!!  
447	1	분석원들이 자료를 만들어주는데 활용을 안하는건지  제대로 분석을 못하는건지 모르겠네요. 유트브에는 잘 나오시던데.  제발 팀 어떻게 좀 해봐요 
448	1	글 쓸 가치도 없네요!! 
449	1	오늘도 추격만  
450	1	그냥 수건 던져라 
451	1	박동원 리드모냐? 로맥이우스워? 
452	1	양현 투수 요즘 배팅볼인데  전경기도 그렇고 왜 모를까 그냥 마음대로 투수 올리는거냐. 정말 대단하다 
453	1	로맥이니까 한가운데 던져줘야지ㅋㅋㅋㅋ 적당히 해라 너무 티난다 
454	1	이제 우리도 3점 더내고 13대 12로 집니다 
455	1	효상이가 낫겠다 10실점이면 포수지분도 잇다 
456	1	티비 다시 키움. 
457	1	손감독 ㅋ 그랄라면 왜 올렸노 
458	1	참..ㅠㅠ  
459	1	승질라서 안보다 스코어봣는데 머선일임?? 
460	1	졌다 했는데 sk가 왜 못하는지 알겠네 
461	1	땅볼만 치는 넘들 빼라 썩은창과 김혜성 그래야 이긴다 
462	1	어느새 한점차네요.. 우리 선수들 장합니다ㅠㅠ 진짜 장해요ㅠㅠ 김웅빈 선수.  그동안 못한거 만화하네요ㅠㅠㅠㅠ  분위기 넘어옵니다ㅠㅠ 이길 수 있어요ㅠㅠ 
463	1	취소하세요.. .사이즈보니 10시반 넘어끝납니다 
464	1	솔직히 타자들이 잘한다기 보다는 투수들이 엉망인거죠.. 
465	1	sk에 핀토다 다른팀 다른 투수도 아니고 핀토라고 투구수가 적은것도 아니고 대체 4점차에 경기를 왜던지냐 도무지 노이해 경기 운영이네.  
466	1	
467	1	그래요.. 죽기 살기로 한번 해봅시다.. 이길수 있어요.. 화이팅!! 
468	1	네.... 뭐 할 말이 없네요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  보지 않겠다고 한 야구 치킨집 사장님이 SK 팬이셔서 우연히 봤는데  부모님이랑 기분 좋게 먹을 치킨 기분 잡치고 먹게 생겼네요.  정말 여러 의미로 감사합니다 손씨를 비롯한 선수단 개@#!@#@!%1@아!!! 
469	1	내말대로 4대2에서 김재웅 내리고 성의있는 투수내보내고했어봐라    10대2에서 따라가니...ㅂㅅ 
470	1	바보냐 너만 못쳐 박준태도 넘겼는데 
471	1	팀이 10대 2로 지고있는데 홈런치니 장난감총 부터 찿아드네 ㅎㅎ 
472	1	준태랑 바꿔  
473	1	다른 선수들 계속 하락세타는데  잘 회복하고 와서 홈런까지 쳐줘서 고마워요  팀 분위기상 많은 축하는 못 받을텐데....  어쨌든 고맙고 축하합니다 
474	1	
475	1	정상 아니냐? 어디서 돌대가리 데려다가 이사라고 앉혀놓고  실력도 없는 놈 데려다가 감독시키고.  이게 니들이 말하는 프로세스냐? 이딴 모습 보여줄거였으면  장정석 감독 내치면 안됐었잖냐. 이게 뭐냐 ㅉㅉ 
476	1	손혁 진짜 대단하다 저게 무슨 감독이야  
477	1	
478	1	저건 빨리치고 덕아웃드가고 싶나봐 그냥 막치네 
479	1	진짜구나? 태업 응원합니다 올해는 글렀고 새 감독으로 다시 시작합시당^^ 
480	1	공을 치는 타자가 없다. 타격코치 제발 경질해라. 아니 짤라라. 
481	1	니가 추미애 이겼다.. 
482	1	 뭔 꼴찌랑 9위팀한테 이렇게 죽도못쓰냐  
483	1	손혁 그와중에 막았다고 박수치네 ㅋㅋㅋ 지금 분위기 파악도 안됨 그냥 기권 하는게 정말 이득이네 이건 게임 자체가 안된다 예상합니다 5회초 공격 1분 공 7개 종료 
484	1	뭐라할지 궁금하다  사퇴 발표면 더 좋고 
485	1	뭐라할지 궁금하다  사퇴발표면 더 좋고 
486	1	완전이  키우이 구멍이네 
487	1	너무 일찍 포기하는거 아니냐  윤빙신 안내리냐  벌써 수건 던졌냐 돌혁아 
488	1	투수조는 억지로 투구폼 바꿔서 환자들만 가득 리더십은 개판이라 윤영삼 사태 해결도 못하고 지 맘대로 코치 기용해서 수비는 실책1위 타자는 타율 개판.. 이정도면 허민이랑 손혁이랑 무슨 다른 관계가 있나 감사해봐야... 아무튼..  허민과 손혁은 히어로즈 암덩어리.. 
489	1	참 대단들 하다 .... 
490	1	누가봐도 하기 싫은 표정  그런 선수는 좀 빼세요 빼  하기 싫은데 잘할리가 있겠습니까 
491	1	이제 가을야구도 안바라고 또 뭐 원색적인 비난하지말라고 이메일 1000번 보내려면 보내시고   
492	1	정석이형 보고싶어요.. 깔끔한 투수운용.. 군더더기없는 투수교체... 적절한 타순배치... 팀을 한데 모으는 응집력... 지금 히어로즈는 모든 것을 잃었습니다... 돌아와요 장바지형ㅠㅠㅠㅠ 
493	1	추격의지가 없지 돌혁아  방어율이 얼마나 윤정현  ㅋ 홈런까지 쳐맞네ㅋ 
494	1	그동안 우리 한줌 팬들이 얼마나 목청 터지게 응원했는데. 니들 너무한다 히어로즈야. 
495	1	우리와 순위 경쟁하는 팀들이 패하는거를... 기대해야겠네요... 
496	1	 이런 분위기는 장기적으로 갈꺼 같네요. SK 요즘 초상집인데..이런 팀을 상대로 ..참.... 집중 합시다.. 
497	1	한동민 쓰리런 ㅋㅋㅋ 슼한테 개털리네 
498	1	보람이 없어요..ㅠㅠㅠㅠ 아무리 선수들 믿는다고 하면 뭐해요.. 발등만 찍히는데..ㅠㅠㅠㅠ 
499	1	이지영으로 바꿔보면 어때요?  이럴때 베테랑 안 쓰면 언제 써 FA 왜 잡음?  쓰려고 잡은게 아니라 타팀주기 아까워서 잡은듯 ㅋㅋㅋㅋㅋㅋ 
500	1	팀을 아주 개아작 내 놨네 감독이라는 새키가. 바주카포 장난감 챙길 시간에 니 정신이나 챙겨~~ ㅎ 
501	1	앞으로 게임수가 38경기 남아있는데 현재 이 전력으로 반타작하는것도 버거워 보입니다. NC LG는 확정인거 같구요 두산이나 KT 상승세가 저희보다 힘이 있기에  올라갈거 같습니다. 아에 못해서 꼴지해서 드래프트라도 잘 받던지 괜시리 6등 이렇게 해서 사람 속만 열불나게  할 거 같습니다. 올해 지나도 내년에 기대감이 생기지 않는 이 기분  예전 우리히어로즈 암흑기때 생각이 계속 나네요. 
502	1	오태곤한테 3안타 ㅋㅋ  
503	1	무슨 낯짝으로 포시ㅋㅋㅋㅋㅋ 비시즌에 손혁이랑 허민이랑 너클볼 캐치볼하면서 놀거라 절대 안잘리지ㅋㅋㅋㅋㅋ 
504	1	막판  연패후 폭락~  손혁이 해냅니다~ 
505	1	연패를 이어가라. 그럼 사퇴하려나? 
506	1	연패를 이어가라. 그럼 사퇴하려나? 
507	1	손혜 사퇴로 뚫립니다!!!! 
508	1	지금 3연패 중인데 특타라도 해야되는거 아니냐  이 한심한 중심타순들아 
509	1	지까짓게 뭔데 가슴팍 쳐 내밀고 건방을 떠냐 손혁 너는 야구장에 놀러다니는거냐 
510	1	진짜 한심하다 느그가 프로냐  중심 타순이 뭐하는거냐 
511	1	분위기는 완전 넘어간 거 같네요 4회에도 실점하면 가비지 타임 올 거 같은데 
512	1	이딴걸 와카전 한경기나 더 봐야한다고? 아이고 팬들 눈썩는거도 생각해줘라. 오늘 빡쳐서 소주 까다가 가정에 불화생기는 집안 한두개가 아닐거다.  
513	1	왜 나만 따시키냐  그래도 글을 누군가 읽긴 읽나봐요ㅋㅋㅋㅌ 
514	1	분명 누군가 책임져야 합니다. 타격 컨디션을 떠나 투수 리드도 제대로 못하는 포수.. 블락킹도 안하고 홈 태깅도 잘 못하는 포수로서 자질이 없는 그런 포수를 계속 출전 시키는 감독은 책임져야합니다. 
515	1	뭐 하는건지 그냥 기권하길  그게 낫겠어요 어짜피 해봐야 점수만 더 벌어짐 
516	1	남들은 대량득점 하더만..ㅠㅠ 다들 맛이 갔네..ㅠㅠ 
517	1	야구냐 이게 ㅅㅍ라마 
518	1	스크 또 연패탈출 우리한테 하겠네요... ㅋㅋㅋ 참참참 지금 내속이 정말 말이 아닌데... ㅠㅠ 이러다 부처되겠어요... 
519	1	이정후 몇게임 안 나올때 선수들 신나게 치던데 쟤가 선발 들어온후부터 타선 망가지기 시작 그냥 빼라고 안 맞는 애들은 제발  
520	1	박동원이라니 ㅜ 
521	1	이제 우리가 폭탄이네요..  이팀 경기력 어떻게 이렇게 폭망했는지.... 
522	1	손혁 저 뭣같은 감같새 경질희망 태업중이길 바래봅니다.    그게 아니라 다들 망가진거면 걍 이번시즌 포기하는게 맞을 거 같구요 
523	1	바뀌는게 없어도 의지는 보여줘라..ㅠ 진짜 이건 아니잔아..ㅠㅠㅠ 
524	1	그것도 하위권들한테 한화 이제는 슼까지ㅋ  제발 관두고 나가세요~~  
525	1	손혁과 허민 사퇴!!!  닮은 얼굴과 생김새~ 
526	1	   이지영은 아프냐 개색햐 
527	1	19연패후 허민  손혁 동반사퇴!!!!  혈관을  뚫어야 19연패!!! 
528	1	2아웃까지는  잡아 놓고서 2사 부터  매이닝  점수를 주네요. 참 어럅게 간다 어럅게가 요근래 화요일부터  선발털려서 뻘리내려가고 불펜 츌동해서 피곤한 시작을 하는게  루틴인듯 ㅠ ㅠ  
529	1	이지영이 안쓸거면 도대체 왜 잡은거야 연패 빠졋을땐 베테랑 써야지 한심한놈들 
530	1	어떻게 팀이 이렇게 되었을까..ㅠ 그럼에도 아무도 책임지지않고 선수들만 돌맞고... 에라이..  이게 소통하는 야구냐 
531	1	ㅋㅋㅋ맨날 맞을꺼쳐다맞고 바꾸고  뇌가없나  ㅂㅅㅇ 
532	1	안타 5안타 치기 불가능한 팀이 개쳐 맞을때까지 바라만 보는 손핵 정말 팬들 암 걸리게 할듯합니다 
533	1	오늘도 1깡 하시려나 
534	1	감독새키 따라서 단체로 맛 갔네.   
535	1	여기에 글 적을 때마다 허공에 대고 소리치는듯한 느낌을 받습니다  이지영 아껴뒀다 뭐하냐고  김하성 골글이 뭐 중요해서  수비위치는 왜 맨날 바꾸고 맨날 실책나오게 만듦?  그렇다고 김하성이 유격가서 실책없이 잘 하는것도 아니고  김하성 골글이 중요했으면 외야거포 데려왔어야지  왜 주포지션 유격수인 선수를 큰 돈주고 데려와서  김하성이랑 반반 나누냐?  애초에 러셀을 2루 고정시키든가 뭐 하나만 해;;;;  우승 유격수를 쓰고는 싶고, 김하성 골글도 챙겨주고싶고?  가을야구 갈까는 모르겠지만 가을야구가면 다시 보러 올게요   
536	1	저정도 쳐맞는데... 이제 ㅂㅏ꾸는건모야? 고집이야? 인간적으로 4대2에서는 바꿔야되는거아니냐? 
537	1	놀러다니냐 
538	1	﻿오늘은 뉴스보고  다른 정규방송 보는게 낫겠네요  모두 수고하세요  
539	1	감독뽑을때 적어도 수석코치경험자를 뽑아라 강철감독봐라 
540	1	이 실력이면 10연패는 가야지 
541	1	선발이 5실점하고 있는데 다음경기 대비하는 감독 이건 투수문제가 아니고 박동원 문제다 6실점하고 손핵표정 참 이건 팬을 기만하는거임 
542	1	집중력을 잃었네    
543	1	이게 프로팀이냐 하다하다 핀토한테도 농락당하네  
544	1	계속 쳐맞네  암만 슼이라도 계속 실점하면 현재 느그 빠따로는 못 뒤집는다ㅋ 
545	1	요키시제외.. 죽이고싶다 태업이야?모야?   김재웅포함 계투진이 무슨죄야?.. 욕나와진짜 
546	1	원색적인 비난과 욕설을 했다고 메일 보냈더라? 승리로 보답하겠다고?ㅋㅋㅋㅋ 웃기고 있네. 공수표 날리지말고 승리를 위해서 뭘 할 수 있는지 부터 생각해봐라. 
547	1	실책 1위에 타격 꼴찌. 코치들은 뭘하는겁니까? 
548	1	해도해도 너무하네 송 예전 두산감독도 이렇게 번복적인 실수안하는데 이정도면 프로야구 40년 가까이 되가는데 역대급 아닌가? 해도해도 진짜 너무하네 서건창 박동원 대리고 독립리그 가던가 
549	1	출루를 해야 타점을 올리지 이 머저리들 ㅋ 
550	1	팀이 개판이 되어가는 상황.. 더이상 나의 히어로즈 망치지 말고 손혁 데리고 꺼져줘라 
551	1	누가 봐도 개쓰레기같은 야구 아무리 비위 좋은 사람이 봐도 토나오는 경기 해놓고 욕 한마디 안들어도 되고. 작년 우승경쟁팀 이렇게 만들어놓은 감독 자르란 말좀 했다고 언론통제 들어가고. 애초에 멀쩡한 팀 정치질하느라 망쳐놓고 아주 잘 돌아가네요.  
552	1	실력으로 7연패후~  다시 반짝후 6위로~  손혁 운빨 다이~ 기대합니다~ 
553	1	실력이 나오니 이제 운빨은 끝나니 만족합니다~  손혁  이번주 연패를 받으시오~  감독이 쉬운 자리가 아닌걸~  염감독 옆자리로 가시길~  운빨은 갔다~ 
554	1	경기력만 보면 그냥 꼴등이네요.. 
555	1	근데 팀에서 서건창 밀어낼 선수가 없내   
556	1	야 븅닭들이 타격감 안좋으면 공이라도 많이봐라. 대체 뭐하나 잘하는게 없는 것들이 초구에 계속 빈타네.. 에효 이런 븅닭같은 팀의 경기를 보고 있는 내가 븅신이지  
557	1	그럼 이번달 말쯤에 경질 되겟구나. 내 생각엔 최소한 10연패는 무조건 할것 같은데... 
558	1	오늘 경기 반드시 승리해야 함 
559	1	이 전력으로 6위하면 능력없는거지 
560	1	어쩌다 타율이 280도 안될까 그럼 볼이라두 많이 보던가 
561	1	니 FA여 뭔깡이냐 ? 
562	1	정말 어이가 없다. 타격도 븅. 수비도 븅. 초구에 어이없는 타격  그냥 야구 접어라.  
563	1	수비도 못해 타격도 못해 저런 용병을 최대액으로 배팅하다니 그리고 서건창은 왜 1번이죠 진짜 땅볼 보기 싫습니다 
564	1	개나소나 다 두둘겨 패네 ㅋㅋㅋ 
565	1	김하성 선수 & 러셀 선수 의 실책을  언제까지 지켜봐야 하는가?  선발진 전체가 무너지고, 불펜, 마무리는 방어가 안되고 타격도 안되고 총체적인 위기다  
566	1	ㅋㅋㅋㅋ 욕설을 한것도 아니고 손혁 아웃 110개 가량 글 쓴걸로  비난하지 말아달라는 메일이나 보내고   
567	1	선수 한 둘이 아니라 팀을 슬럼프로 빠뜨렸군요. 그나마 2위라도 유지하고 있을 때는 등수라도 내세울 수 있었을텐데.  나다 싶으면 나가세요. 
568	1	제일시러하는게    볼넷과 실책인데...돌아버리겠다...    수비맨날돌리다 이ㅈㄹ   우승자격없다우린 
569	1	우승을 바라보던 키움  완전 사회인 야구팀 만들어버렸네요.   
570	1	"우리 팀의 기대치를 낮춰서...  ""가을야구 가는 거라도 어디냐""는 인식을 심어주는 거라면  대성공이네요 "
571	1	잘하고 있는데 요즘 게임 보이질 않네요. 부상이라서 못나오는건지 손감독이 일부러 빼는건지요  
572	1	팬들이 그렇게 박동원 쓰지 말라고 글을 도배해도 그게 무슨뜻인지 모르고 있으니.. 인성도 안좋고 타격도 안되고 거기다 투수리드도 안되는데.... 그렇게 박동원만 쓸겨면 이지영을 그많은 돈을 주고 왜  FA 계약을 했는데? 좀 기록좀 보고 어떻게 하면 이길까 제발 연구좀 하고 팬들 말좀 들어라 이 멍청한 놈아!! 
573	1	메번, 볼싸움에서 밀리면,  140킬로 수준 스트라이크 던지다가  그냥 홈런..... ​ 투수 리드는 양의지 선수보다는 한참 아래인듯....  ​ 요즘 상위 타자의 타격 슬럼프도 심각하고,  이번주는 많이 떨어질까 우려됩니다. 
574	1	가운데 던지라고 하네요 로맥 투런  오늘도 질듯 
575	1	요즘 내야뜬공 진짜 많네 3할3푼 붕괴각이네 
576	1	쳐근 퓨처스 경기에 주성원 포수가 출전이  거의 없던데 부상인가요? 아님 입대 인가요?  궁금해요 아시는분 좀 알려주세요^^ 
577	1	진짜 답답한 경기 예상합니다  
578	1	1. 박병호 2. 브리검 3. 러셀 4. 박동원 5. 최원태 6. 서건창 7. 오주원 8. 김하성 9. 이승호 10. 안우진  대폭 삭감부터 의견냈습니다  김혜성 ㅇㅣ정후 포함  우리 젊은선수들 2군서 올라온 선수들은 잘하고있습니다  기존선수들...진짜 반성하십시요  그리고 러셀모임? 미친듯이 기대했는데 2군 8할치고...  진짜 정후보다못하는데? 
579	1	선발투수김재웅ERA 2.93  
580	1	손혁 나가라는 글 150개 썻더니만   이메일로  잘하겠다고 비난하지 말라네요 ㅋㅋㅋ  캡쳐한 사진 첨부가 안됨... 
581	1	긴말 필요없고 오늘은 무조건 이겼으면 좋겠네요!!  화이팅!! 잘해보자!! 
582	1	큠 영웅 이정후..화이팅 !!  캔두....!! https://blog.naver.com/erok0629/222083370753   
